Word,ExpectedRate
PASA,0
PASADO,0
PASANDO,0
PASAR,0
PASE,1
PASO,0
PASS,1
PASSA,1
PASSANDO,0
PASSAR,0
PASSED,0
PASSES,1
PASSING,1
PASSION,2
passionate,2
passive,-1
passively,-1
PASSWORD,0
PAST,1
PASTA,1
PASTI,1
PASTINYA,2
PASTOR,2
PAT,1
PATAH,-1
pathetic,-2
PATIENT,1
PATRICK,1
PATTY,1
PAU,1
PAUL,1
pay,-1
PAYAH,-1
PAYING,1
PAZ,1
PCR,0
PDA,0
PDHAL,-1
PDHL,-1
peace,2
peaceful,2
peacefully,2
PEANUT,1
PEARL,1
PEDI,1
PEDIR,1
PEDO,0
PEDULI,1
PEE,0
PEEPS,2
PEGA,0
PEGEL,-1
PEGI,0
PELAJARAN,1
PELI,1
PELICULA,1
PELIT,0
PELUK,0
PEN,0
PENA,0
penalty,-2
PENASARAN,1
PENDEK,1
PENDING,-1
PENGEN,-1
PENIS,1
PENSANDO,0
PENSAR,0
PENSE,0
pensive,-1
PENTING,1
PENUH,1
PENYAKIT,0
PEOPLE,1
PEOPLES,2
PEOR,-1
PEPPER,1
PERASAAN,0
PERCAYA,1
PERDER,0
PERDI,-2
PERDON,-1
perfect,3
perfected,2
perfectly,3
PERFECTO,2
perfects,2
PERFORM,1
PERFORMANCE,1
PERFORMING,2
PERFUME,1
PERHAPS,2
PERHATIAN,1
PERIH,-2
peril,-2
PERIOD,1
PERJALANAN,1
perjury,-3
PERLU,1
PERNAH,1
perpetrator,-2
perpetrators,-2
perplexed,-2
PERRY,2
persecute,-2
persecuted,-2
persecutes,-2
persecuting,-2
PERSON,1
PERSONAL,2
PERSONALLY,2
PERSONAS,1
PERTAMA,1
perturbed,-2
PERUT,-1
pesky,-2
pessimism,-2
pessimistic,-2
PESSOA,0
PESSOAL,2
PET,0
PETE,1
PETER,1
petrified,-2
PFF,-1
PFFF,-1
PGEN,-1
PGI,1
PGN,-1
PHEW,2
PHIL,1
PHILIPPINES,1
PHILLY,1
phobic,-2
PHOENIX,1
PHONE,0
PHONES,0
PHOTO,1
PHOTOGRAPHY,2
PHOTOS,1
PHOTOSHOOT,2
PHOTOSHOP,1
PHYSICS,0
PIANO,1
PIC,2
PICK,1
PICKED,1
PICKING,1
PICS,1
PICTURE,1
PICTURES,1
picturesque,2
PIE,1
PIECE,1
PIECES,1
PIENSO,0
PIERCED,1
PIERCING,0
PIES,0
PIG,1
PIJN,-2
PIKIRAN,1
PILEK,-2
pileup,-1
PILIH,1
PILLOW,1
PILLS,0
PIN,1
PINCHE,-1
PINDAH,0
PING,1
PINGIN,-1
PINJEM,1
PINK,1
PINTAR,1
PINTER,2
PINTU,0
PIOR,-1
pique,-2
piqued,-2
PISAN,0
PISCINA,0
piss,-4
pissed,-4
pissing,-3
PIT,1
PITCH,1
piteous,-2
pitied,-1
pity,-2
PIX,1
PIZZA,1
PKE,0
PLACE,1
PLACES,1
PLAIN,1
PLAN,1
PLANE,1
PLANES,0
PLANET,1
PLANNED,1
PLANNING,1
PLANS,1
PLANT,1
PLASTIC,0
PLATE,1
PLAY,1
PLAYA,0
PLAYED,1
PLAYER,1
PLAYERS,1
playful,2
PLAYIN,1
PLAYING,1
PLAYLIST,2
PLAYOFFS,1
PLAYS,2
PLAZA,2
pleasant,3
please,1
pleased,3
PLEASEE,1
PLEASEEE,1
pleasure,3
PLENTY,2
PLEZIER,3
PLG,0
PLIS,0
PLISS,0
PLNG,0
PLS,1
PLUS,1
PLZ,1
PNGEN,-1
PNGN,0
PNY,1
PNYA,0
POBRE,-1
POCKET,1
PODCAST,2
PODRE,-1
POINT,1
POINTS,1
poised,-2
poison,-2
poisoned,-2
poisons,-2
POKEMON,1
POKER,1
POKOKNYA,1
POLICE,0
POLISH,1
pollute,-2
polluted,-2
polluter,-2
polluters,-2
pollutes,-2
POLO,1
PON,1
PONE,0
PONER,1
PONG,1
POO,0
POOL,1
POOP,-1
poor,-2
poorer,-2
poorest,-2
POORLY,-2
POP,1
POPCORN,1
POPPIN,2
POPS,2
popular,3
POQUITO,1
PORFA,1
PORFAVOR,0
PORK,0
PORN,1
PORQ,1
PORRA,-1
PORT,1
PORTLAND,1
POS,1
POSITION,1
positive,2
positively,2
possessive,-2
POSSIBLE,1
POSSIBLY,1
POST,1
POSTED,2
POSTER,1
POSTERS,1
POSTING,1
postpone,-1
postponed,-1
postpones,-1
postponing,-1
POSTS,1
POT,1
POTATO,1
POTATOES,2
POTENTIAL,2
POTONG,0
POTTER,2
POUCO,1
POUNDS,1
POURING,0
poverty,-1
POW,1
POWER,1
powerful,2
powerless,-2
PPL,1
PQP,-2
PRACTICE,1
PRAIA,1
praise,3
praised,3
praises,3
praising,3
PRAKTEK,1
pray,1
PRAYER,2
PRAYERS,1
praying,1
prays,1
prblm,-2
prblms,-2
PRE,1
PRECIOUS,2
PRECISO,-1
PREFER,2
PREGNANT,1
PREMIERE,1
PREMIOS,1
PREP,1
PREPARE,1
prepared,1
PREPARING,1
PRESENT,2
PRESENTE,1
PRESENTS,2
PRESIDENT,2
PRESS,1
pressure,-1
pressured,-2
pretend,-1
pretending,-1
pretends,-1
pretty,1
prevent,-1
prevented,-1
preventing,-1
prevents,-1
PREVIEW,1
PREVIOUS,1
PRICE,1
PRICELESS,3
PRICES,0
prick,-5
PRIDE,2
PRIMA,1
PRIMEIRO,1
PRIMER,1
PRIMERA,1
PRINCE,1
PRINT,1
prison,-2
prisoner,-2
prisoners,-2
PRIVATE,1
privileged,2
PRIZE,2
PRNH,0
PRO,1
proactive,2
PROB,1
PROBABLY,1
problem,-2
PROBLEMA,0
PROBLEMAS,0
problems,-2
PROBS,1
PROCESS,1
PRODUCT,2
PRODUCTION,1
PRODUCTIVE,2
PRODUCTS,1
PROF,1
PROFESSIONAL,2
PROFESSOR,1
PROFILE,2
profiteer,-2
PROGRAM,1
PROGRAMA,1
progress,2
PROJECT,1
PROJECTS,1
PROLLY,1
PROM,1
prominent,2
promise,1
promised,1
promises,1
PROMO,1
promote,1
promoted,1
promotes,1
promoting,1
PRONTO,1
PROOF,1
propaganda,-2
PROPER,0
PROPERLY,0
prosecute,-1
prosecuted,-2
prosecutes,-1
prosecution,-1
prospect,1
prospects,1
prosperous,3
protect,1
protected,1
protects,1
protest,-2
protesters,-2
protesting,-2
protests,-2
proud,2
proudly,2
PROVA,0
PROVE,2
provoke,-1
provoked,-1
provokes,-1
provoking,-1
PROXIMA,0
PS3,1
pseudoscience,-3
PST,1
PSTI,1
PUAS,1
PUASA,1
PUB,1
PUBLIC,1
PUDDING,1
PUDE,-1
PUEDA,0
PUEDES,1
PUERTO,1
PUES,1
PUJI,3
PULA,0
PULANG,0
PULL,1
PULLED,0
PULLING,1
PULSA,0
PUMPED,2
PUN,0
PUNCAK,0
PUNCH,1
punish,-2
punished,-2
punishes,-2
punitive,-2
PUNK,1
PUNTO,1
PUNYA,1
PUP,0
PUPPY,0
PURA,1
PURCHASE,1
PURE,1
PURO,0
PURPLE,2
PURPOSE,1
PURSE,1
PUSE,0
PUSH,1
PUSHING,1
pushy,-1
PUSING,-1
PUSSY,1
PUT,1
PUTA,0
PUTIH,1
PUTRI,2
PUTS,1
PUTTING,1
PUTUS,0
puzzled,-2
PWEDE,1
QIERO,-1
QTA,1
quaking,-2
QUALITY,2
QUANTO,0
QUARTER,1
QUASE,0
QUEDA,0
QUEDE,-1
QUEDO,0
QUEE,0
QUEEE,0
QUEEN,2
QUEREMOS,1
QUERER,0
QUERIDA,2
QUERIDO,1
QUESTION,1
questionable,-2
questioned,-1
questioning,-1
QUESTIONS,1
QUICK,1
QUICKLY,0
QUIERAS,2
QUIERE,0
QUIEREN,0
QUIERES,1
QUIEROO,0
QUIET,1
QUISER,2
QUISIERA,-1
QUIT,1
QUITE,1
QUIZ,1
QUOI,2
QUOTE,2
QUOTES,2
R.I.P,-2
RABU,1
RACE,1
RACHEL,1
RACING,1
racism,-3
racist,-3
racists,-3
RAD,2
RADA,1
RADIO,1
RAFAEL,1
rage,-2
rageful,-2
RAIN,0
RAINBOW,2
RAINING,0
RAINS,0
rainy,-1
RAISE,2
RAISED,2
RAIVA,-1
RAJIN,2
RAMBUT,0
RAME,0
RAN,0
RANDOM,2
RANDOMLY,1
RANGE,1
RANGO,2
rant,-3
ranter,-3
ranters,-3
rants,-3
RAP,1
RAPAT,0
rape,-4
RAPIDO,0
rapist,-4
rapture,2
raptured,2
raptures,2
rapturous,4
RARE,1
RARO,0
RASA,1
rash,-2
RATE,0
RATHER,1
ratified,2
RATO,1
RAW,1
RAY,1
RAYA,4
RAZON,1
reach,1
reached,1
reaches,1
reaching,1
REACTION,1
READ,1
READY,1
REAL,1
REALIDAD,0
REALISE,0
REALISED,0
REALITY,0
REALIZE,1
REALIZED,0
REALLLY,0
REALLY,0
REALMENTE,0
REASON,1
REASONS,1
reassure,1
reassured,1
reassures,1
reassuring,2
rebellion,-2
RECEIVE,1
RECEIVED,1
RECENT,1
RECENTLY,1
recession,-2
RECIEN,1
RECIPE,2
reckless,-2
RECKON,2
recommend,2
recommended,2
recommends,2
RECORD,1
RECORDED,1
RECORDING,1
RECOVER,0
RED,1
redeemed,2
REDS,2
REFERENCE,2
REFRESHING,2
refuse,-2
refused,-2
refusing,-2
REGARDLESS,2
REGRESO,1
regret,-2
regretful,-2
regrets,-2
regretted,-2
regretting,-2
REGULAR,1
REHAB,-1
REHEARSAL,1
reject,-1
rejected,-1
rejecting,-1
rejects,-1
REJEKI,2
rejoice,4
rejoiced,4
rejoices,4
rejoicing,4
REK,0
RELA,1
RELATED,1
RELATIONSHIP,1
RELAX,2
relaxed,2
RELAXING,2
RELEASE,1
RELEASED,1
relentless,-1
reliant,2
RELIEF,1
relieve,1
relieved,2
relieves,1
relieving,2
RELIGION,1
relishing,2
remarkable,2
REMEMBER,1
REMEMBERED,1
REMIND,1
REMINDED,1
REMINDER,2
REMINDS,1
REMIX,2
remorse,-2
REMOTE,0
REMOVE,0
REN,1
RENANG,0
RENCANA,1
RENT,1
REP,1
REPEAT,1
REPLACE,0
REPLAY,1
REPLIED,1
REPLIES,0
REPLY,1
REPLYING,1
REPORT,0
repulse,-1
repulsed,-2
REQUEST,2
rescue,2
rescued,2
rescues,2
RESEARCH,1
resentful,-2
resign,-1
resigned,-1
resigning,-1
resigns,-1
RESIST,1
resolute,2
resolve,2
resolved,2
resolves,2
resolving,2
RESPECT,2
respected,2
RESPOND,1
RESPONDE,-1
RESPONDER,0
RESPONSE,1
responsible,2
responsive,2
REST,1
RESTAURANT,1
restful,2
restless,-2
RESTO,1
restore,1
restored,1
restores,1
restoring,1
restrict,-2
restricted,-2
restricting,-2
restriction,-2
restricts,-2
RESULT,1
RESULTS,1
retained,-1
retard,-2
retarded,-2
retreat,-1
RETURN,1
RETURNED,1
RETWEET,1
RETWEETED,2
REUNION,1
revenge,-2
revengeful,-2
revered,2
REVIEW,2
REVIEWS,1
REVISE,-1
REVISING,-1
REVISION,-1
revive,2
revives,2
reward,2
rewarded,2
rewarding,2
rewards,2
RIA,1
RIBET,0
RIBS,1
RICA,2
RICE,1
rich,2
RICHARD,1
RICHTING,2
RICK,1
RICKY,1
RICO,2
RID,0
RIDE,1
ridiculous,-3
RIDING,1
RIEN,2
rig,-1
rigged,-1
RIGHT,1
right direction,3
rigorous,3
rigorously,3
RIHANNA,1
RIN,1
RINDU,0
RING,1
RIO,1
riot,-2
riots,-2
RIP,-1
RISA,1
RISE,2
risk,-2
risks,-2
RITE,1
RIVER,1
RMH,0
ROAD,1
ROADS,1
ROAST,1
rob,-2
robber,-2
robed,-2
ROBERT,1
ROBIN,1
robing,-2
robs,-2
robust,2
ROCK,2
ROCKED,2
ROCKIN,3
ROCKING,2
ROCKS,2
rofl,4
roflcopter,4
roflmao,4
ROLA,1
ROLE,1
ROLL,1
ROLLING,1
ROLLS,1
romance,2
ROMANTIC,2
ROMANTIS,2
RON,1
ROOF,1
ROOM,1
ROOMIE,1
ROOMMATE,1
ROOT,1
ROSA,1
ROSE,2
ROSES,2
ROSS,1
rotfl,4
rotflmfao,4
rotflol,4
ROTI,1
ROUGH,0
ROUND,1
ROUTE,2
ROUTINE,1
ROW,1
ROYAL,1
RSRS,1
RUA,1
RUB,0
RUBBISH,0
RUBY,1
RUDE,0
RUGBY,1
RUIM,-1
ruin,-2
ruined,-2
ruining,-2
ruins,-2
RULE,2
RULES,2
RUM,1
RUMAH,0
RUMBO,2
RUN,1
RUNNING,1
RUNS,1
RUSAK,-1
RUSH,1
RUSTIG,1
RYAN,1
S/O,4
SAAT,1
SAATNYA,2
SABADO,1
SABAR,1
SABI,2
SABIA,0
sabotage,-2
SABTU,-1
SACO,-1
sad,-2
SADAR,1
sadden,-2
saddened,-2
sadly,-2
SADNESS,-1
safe,1
safely,1
safety,1
SAHABAT,1
SAI,0
SAIA,0
SAID,1
SAINDO,1
SAIR,0
SAIU,-1
SAJA,1
SAKA,3
SAKE,0
SAKIT,-1
SAKITNYA,-1
SALA,0
SALAD,1
SALAH,0
SALAM,3
SALAMAT,3
SALE,1
SALES,1
SALGO,0
SALI,0
SALIENDO,1
salient,1
SALING,2
SALIO,0
SALIR,0
SALON,1
SALSA,1
SALT,1
SALUDO,1
SALUDOS,3
SALUT,3
SALVADOR,0
SAM,1
SAMAAA,-1
SAMASAMA,4
SAMA-SAMA,4
SAMBIL,2
SAMPAI,1
SAN,1
SANA,1
SAND,1
SANDWICH,1
SANG,2
SANGAT,1
SANTA,1
SANTAI,1
SANTANA,1
SANTOS,1
SAO,0
SAPA,1
sappy,-1
SAR,1
SARAH,1
SARAN,2
SARAP,2
SARAPAN,1
sarcastic,-2
SAT,1
SATE,1
satisfied,2
SATNITE,1
SATURDAYS,1
SAUCE,1
SAUDADE,-2
SAUDADES,-1
SAUSAGE,1
save,2
saved,2
SAVING,1
SAVINGS,1
SAW,1
SAY,1
SAYAAANG,1
SAYAANG,1
SAYANG,1
SAYANGG,1
SAYIN,2
SAYING,1
SAYS,1
SBAR,1
SBB,1
SBLM,1
SBR,1
SBY,1
scam,-2
scams,-2
scandal,-3
scandalous,-3
scandals,-3
scapegoat,-2
scapegoats,-2
scare,-2
scared,-2
scary,-2
SCENE,1
SCENES,1
sceptical,-2
SCHATJE,0
SCHEDULE,1
SCHON,1
SCHOOLS,1
SCHOOOL,0
SCIENCE,0
scold,-2
scoop,3
SCORED,1
scorn,-2
scornful,-2
SCOTLAND,1
SCOTTY,2
SCRATCH,1
scream,-2
screamed,-2
screaming,-2
screams,-2
SCREEN,0
SCREW,0
screwed,-2
screwed up,-3
SCRIPT,1
scumbag,-4
SDH,1
SEAN,1
SEARCH,1
SEARCHING,1
SEAS,1
SEASON,1
SEASONS,1
SEAT,1
SEATS,1
SEATTLE,1
SEBEL,-1
SEBELAH,0
SEBENERNYA,0
SEBENTAR,1
SEBUAH,2
SEC,1
SECOND,1
SECONDS,1
SECRET,2
SECTION,1
secure,2
secured,2
secures,2
SECURITY,1
SEDANG,1
SEDIH,-1
SEDIKIT,1
sedition,-2
seditious,-2
seduced,-1
SEED,1
SEEE,1
SEEIN,1
SEEING,1
SEEM,0
SEEMED,0
SEEMS,0
SEEN,1
SEES,1
SEGALA,1
SEGERA,2
SEGINI,0
SEGUE,2
SEGUI,2
SEGUIDORES,1
SEGUINDO,4
SEGUIR,1
SEGUNDA,0
SEGUNDO,1
SEGURO,1
SEH,0
SEHARI,0
SEHARIAN,0
SEHAT,2
SEJAK,1
SEK,1
SEKALI,0
SEKALIAN,1
SEKARANG,1
SEKOLAH,1
SEL,1
SELAIN,1
SELALU,1
SELAMA,1
SELAMAT,3
SELASA,1
SELECTION,2
SELESAI,1
SELF,1
self-confident,2
self-deluded,-2
selfish,-3
selfishness,-3
SELL,1
SELLING,1
SEMAKIN,1
SEMALAM,0
SEMALEM,0
SEMANA,1
SEMANAS,0
SEMANGAT,2
SEMARANG,1
SEMBUH,1
SEMESTER,1
SEMI,1
SEMINAR,1
SEMINGGU,0
SEMOGA,2
SEMPET,0
SEMPURNA,2
SEMUAAA,1
SEMUANYA,1
SENANG,2
SENANGNYA,2
SEND,1
SENDING,1
SENDIRI,0
SENEN,0
SENENG,2
SENI,2
SENIN,1
SENIOR,1
SENSE,1
sentence,-2
sentenced,-2
sentences,-2
sentencing,-2
SENTI,-1
SENTINDO,-1
SENTIR,-1
SENYUM,2
SENYUMAN,3
SEORANG,1
SEPATU,0
SEPEDA,0
SEPERTI,1
SEPERTINYA,0
SEPI,-1
SEPTEMBER,1
SERA,0
SEREM,-1
serene,2
SERIA,1
SERIE,1
SERIES,1
SERING,1
SERIO,0
SERIOUS,0
SERIOUSLY,0
SERIUS,0
SERU,1
SERVE,1
SERVER,0
SERVICE,1
SERVICES,1
SESEORANG,1
SESH,2
SESSION,2
SESUATU,1
SET,1
SETAN,0
SETELAH,1
SETENGAH,0
SETIA,2
SETTING,1
SETTLE,1
SETUJU,2
SEUS,1
SEVEN,1
SEVERAL,1
severe,-2
SEXTA,1
sexy,3
SGT,1
SHA,1
SHAKE,1
SHAKING,-1
shaky,-2
SHALAT,3
SHALL,2
shame,-2
shamed,-2
shameful,-2
SHANE,2
SHAPE,1
share,1
shared,1
shares,1
SHARING,2
shattered,-2
SHAWTY,3
SHEEN,1
SHEETS,1
SHES,1
SHHH,1
SHIFT,0
SHINE,2
SHINEE,2
SHINING,2
SHINY,1
SHIP,1
SHIRT,1
SHIRTS,1
shit,-4
shithead,-4
shitty,-3
SHO,1
shock,-2
shocked,-2
shocking,-2
shocks,-2
SHOE,1
SHOES,1
SHOLAT,2
shoot,-1
SHOOTING,1
SHOP,1
SHOPPIN,2
SHOPPING,2
SHOPS,1
SHORE,2
SHORT,1
shortage,-2
shortages,-2
SHORTLY,1
SHORTS,1
short-sighted,-2
short-sightedness,-2
SHOT,1
SHOTS,1
SHOULDA,1
SHOULDER,0
SHOULD'VE,0
SHOUT,3
SHOUTOUT,3
SHOUTOUTS,3
SHOW,1
SHOWED,1
SHOWER,2
SHOWERS,1
SHOWING,1
SHOWS,1
shrew,-4
SHRIMP,2
SHUD,1
SHUT,1
shy,-1
SHYT,0
SIAL,-1
SIANG,1
SIAP,1
SIAP2,1
SIAPA,1
SIARAN,1
SIBUK,0
sick,-2
SIDE,1
SIDO,0
SIEMPRE,1
SIENTE,1
SIENTO,-1
SIGA,1
SIGAN,2
SIGE,2
sigh,-2
SIGHT,1
SIGN,1
SIGNAL,0
SIGNED,2
significance,1
significant,1
SIGNING,1
SIGNS,1
SIGO,1
SIGUE,1
SIGUES,1
SIH,0
SIHH,0
SII,1
SIII,1
SIIM,2
SIIP,3
SILA,1
SILAHKAN,3
SILENCE,1
silencing,-1
SILENT,2
silly,-1
SILVER,1
SIMILAR,1
SIMON,1
SIMPLE,2
SIMPLY,2
SIMS,1
SINCE,0
sincere,2
sincerely,2
sincerest,2
sincerity,2
sinful,-3
SING,1
SINGAPORE,1
SINGER,2
SINGING,2
SINGLE,1
singleminded,-2
SINI,0
SINO,1
SINTO,-1
SINYAL,-1
SIP,3
SIPP,3
SIR,2
SIS,1
SISI,1
SISSY,1
SISTER,1
SISTERS,1
SIT,1
SITE,1
SITES,1
SITTIN,1
SITTING,1
SITU,1
SITUATION,0
SIX,1
SIZE,1
SKALI,0
SKALIAN,1
SKARANG,1
SKATE,1
SKATING,1
skeptic,-2
skeptical,-2
skepticism,-2
skeptics,-2
SKG,1
SKI,1
SKIING,1
SKINNY,1
SKINS,1
SKOLA,1
SKOLAH,1
SKOOL,0
SKR,1
SKRG,0
SKRNG,1
SKT,-1
SKUL,1
SKY,1
SKYPE,1
SLAAP,1
SLALU,1
slam,-2
SLAMAT,3
SLAP,1
SLAPEN,1
slash,-2
slashed,-2
slashes,-2
slashing,-2
slavery,-3
SLEEEP,0
SLEEP,1
SLEEPING,0
sleeplessness,-2
SLEEPOVER,2
SLEEPS,1
SLEEPY,0
SLEPT,0
SLH,0
slick,2
slicker,2
slickest,2
SLIDE,1
SLIGHTLY,1
SLIM,1
SLM,3
SLMT,3
SLOW,0
SLOWLY,1
sluggish,-2
slut,-5
SM*SH,1
SMA,1
SMALL,1
SMANGAT,2
smart,1
smarter,2
smartest,2
SMASH,1
SMBUH,1
smear,-2
SMELL,1
SMELLS,1
SMG,2
SMGA,2
SMH,0
smile,2
smiled,2
smiles,2
SMILEY,2
smiling,2
SMITH,2
SMLM,0
smog,-2
SMOGA,2
SMOKE,1
SMOKING,1
SMOOTH,2
SMOOTHIE,2
SMP,1
SMPE,0
SMS,0
SMSAN,0
SMUA,1
SMUANYA,1
SNACK,1
SNACKS,1
SNAP,1
SNDIRI,0
SNDRI,0
SNEAK,1
sneaky,-1
SNEL,0
SNL,1
SNOW,0
SNOWING,0
SNSD,2
snub,-2
snubbed,-2
snubbing,-2
snubs,-2
SNUGGLE,1
SOAL,1
SOALNYA,0
SOB,1
SOBER,1
sobering,1
SOCCER,1
SOCIAL,1
SOCIETY,1
SOCKS,1
SODA,1
SODARA,1
SOFA,1
SOFT,1
SOFTBALL,1
SOFTWARE,1
SOH,0
SOIR,1
SOK,1
SOL,1
SOLA,-1
SOLAT,2
SOLD,-1
solemn,-1
solid,2
solidarity,2
solution,1
solutions,1
solve,1
solved,1
solves,1
solving,1
somber,-2
SOMBONG,0
some kind,0
SOMEBODY,1
SOMEDAY,2
SOMEHOW,1
SOMEONE,0
SOMEONES,1
SOMETHIN,1
SOMETHING,1
SOMETIME,2
SOMETIMES,1
SOMEWHAT,1
SOMEWHERE,1
SONG,2
SONGS,2
son-of-a-bitch,-5
SONS,2
SOO,1
SOON,1
SOONER,1
SOOO,1
SOOON,1
soothe,3
soothed,3
soothing,3
sophisticated,2
SOPO,1
sore,-1
SORI,0
sorrow,-2
sorrowful,-2
sorry,-1
SORT,1
SORTA,1
SORTE,1
SORTED,2
SORY,1
SOS,1
SOUL,2
SOUND,1
SOUNDED,1
SOUNDS,2
SOUNDTRACK,2
SOUP,1
SOUR,1
